bitsum (V)_X,bitsum (V)_Y
2.456632090464509e-08,0.19619140625
2.456782889083789e-08,0.19619140625
2.456891444541849e-08,0.19619140625
2.45699999999991e-08,0.19619140625
2.45715750747025e-08,0.19619140625
2.457291477122078e-08,0.19619140625
2.457396490311836e-08,0.19619140625
2.45749999999991e-08,0.19619140625
2.457608301266584e-08,0.19619140625
2.457752871738201e-08,0.19619140625
2.457874415935509e-08,0.19619140625
2.45799999999991e-08,0.19619140625
2.458195008153429e-08,0.19619140625
2.458335924228848e-08,0.19619140625
2.458499999999909e-08,0.19619140625
2.458642296586202e-08,0.19619140625
2.458820886138699e-08,0.19619140625
2.458999999999909e-08,0.19619140625
2.459194979657884e-08,0.19619140625
2.459355779461716e-08,0.19619140625
2.459499999999909e-08,0.19619140625
2.459614745222788e-08,0.19619140625
2.459747002206016e-08,0.19619140625
2.459869575804268e-08,0.19619140625
2.459934787902088e-08,0.19619140625
2.459999999999909e-08,0.19619140625
2.460114802682087e-08,0.19619140625
2.460217413178699e-08,0.19619140625
2.460358706589304e-08,0.19619140625
2.460429353294607e-08,0.19619140625
2.460499999999909e-08,0.19619140625
2.460626333256366e-08,0.19619140625
2.460748058436326e-08,0.19619140625
2.460876133425731e-08,0.19619140625
2.460999999999909e-08,0.19619140625
2.461119579762561e-08,0.19619140625
2.461258644740498e-08,0.19619140625
2.461380952513287e-08,0.19619140625
2.461440476256598e-08,0.19619140625
2.461499999999909e-08,0.19619140625
2.461619047486531e-08,0.19619140625
2.461715250840186e-08,0.19619140625
2.46182993286175e-08,0.19619140625
2.461999999999909e-08,0.19619140625
2.462121743106381e-08,0.19619140625
2.462274775257892e-08,0.19619140625
2.4623873876289e-08,0.19619140625
2.462499999999909e-08,0.19619140625
2.462634647139811e-08,0.19619140625
2.462764884848622e-08,0.19619140625
2.462882442424265e-08,0.19619140625
2.462999999999909e-08,0.19619140625
2.46312464677513e-08,0.19619140625
2.463228700137236e-08,0.19619140625
2.463334698443259e-08,0.19619140625
2.463417349221584e-08,0.19619140625
2.463499999999909e-08,0.19619140625
2.463617499814701e-08,0.19619140625
2.463730648702945e-08,0.19619140625
2.463865324351427e-08,0.19619140625
2.463999999999908e-08,0.19619140625
2.464153760130069e-08,0.19619140625
2.464326373578441e-08,0.19619140625
2.464413186789175e-08,0.19619140625
2.464499999999908e-08,0.19619140625
2.4646494800455e-08,0.19619140625
2.464824740022704e-08,0.19619140625
2.464912370011306e-08,0.19619140625
2.464999999999908e-08,0.19619140625
2.465100244295945e-08,0.19619140625
2.465209342212256e-08,0.19619140625
2.465315313201453e-08,0.19619140625
2.465407656600681e-08,0.19619140625
2.465499999999908e-08,0.19619140625
2.465623411002161e-08,0.19619140625
2.465769374015832e-08,0.19619140625
2.46588468700787e-08,0.19619140625
2.465999999999908e-08,0.19619140625
2.466197135420396e-08,0.19619140625
2.466345665894569e-08,0.19619140625
2.466499999999908e-08,0.19619140625
2.466709072008607e-08,0.19619140625
2.466854536004258e-08,0.19619140625
2.466999999999908e-08,0.19619140625
2.467124407972784e-08,0.19619140625
2.467253247008324e-08,0.19619140625
2.467363829121772e-08,0.19619140625
2.467499999999908e-08,0.19619140625
2.46763094914358e-08,0.19619140625
2.46776007894621e-08,0.19619140625
2.467880039473059e-08,0.19619140625
2.467999999999908e-08,0.19619140625
2.468177190492158e-08,0.19619140625
2.468320878682625e-08,0.19619140625
2.468410439341266e-08,0.19619140625
2.468499999999908e-08,0.19619140625
2.468649511944527e-08,0.19619140625
2.468848097999754e-08,0.19619140625
2.46892404899983e-08,0.19619140625
2.468999999999907e-08,0.19619140625
2.469098087629211e-08,0.19619140625
2.469198157255149e-08,0.19619140625
2.469307411357485e-08,0.19619140625
2.469403705678696e-08,0.19619140625
2.469499999999907e-08,0.19619140625
2.469613581279887e-08,0.19619140625
2.469772262097353e-08,0.19619140625
2.46988613104863e-08,0.19619140625
2.469999999999907e-08,0.19619140625
2.470129666969212e-08,0.19619140625
2.470257842818656e-08,0.19619140625
2.470378921409282e-08,0.19619140625
2.470499999999907e-08,0.19619140625
2.47066562345987e-08,0.19619140625
2.47082258269632e-08,0.19619140625
2.470911291348114e-08,0.19619140625
2.470999999999907e-08,0.19619140625
2.471113804196623e-08,0.19619140625
2.471217628205567e-08,0.19619140625
2.471354665974443e-08,0.19619140625
2.471427332987175e-08,0.19619140625
2.471499999999907e-08,0.19619140625
2.471630418244212e-08,0.19619140625
2.47178306422945e-08,0.19619140625
2.471891532114679e-08,0.19619140625
2.471999999999907e-08,0.19619140625
2.472148402109872e-08,0.19619140625
2.472290431735277e-08,0.19619140625
2.472499999999907e-08,0.19619140625
2.472697329052273e-08,0.19619140625
2.472869321896117e-08,0.19619140625
2.472999999999907e-08,0.19619140625
2.473151190343774e-08,0.19619140625
2.47326233299564e-08,0.19619140625
2.473381166497773e-08,0.19619140625
2.473499999999907e-08,0.19619140625
2.473618363128424e-08,0.19619140625
2.47374827391724e-08,0.19619140625
2.473875697469625e-08,0.19619140625
2.473999999999907e-08,0.19619140625
2.474146483462411e-08,0.19619140625
2.47427396455836e-08,0.19619140625
2.474386982279134e-08,0.19619140625
2.474499999999906e-08,0.19619140625
2.474628059252257e-08,0.19619140625
2.474758337115828e-08,0.19619140625
2.474899312586869e-08,0.19619140625
2.474999999999906e-08,0.19619140625
2.475058621818692e-08,0.19619140625
2.475153202022205e-08,0.19619140625
2.475250223157453e-08,0.19619140625
2.475395181073576e-08,0.19619140625
2.475499999999906e-08,0.19619140625
2.47568225014845e-08,0.19619140625
2.475844236554831e-08,0.19619140625
2.475999999999906e-08,0.19619140625
2.476181991850168e-08,0.19619140625
2.476345109136164e-08,0.19619140625
2.476499999999906e-08,0.19619140625
2.476701997609163e-08,0.19619140625
2.476868497249113e-08,0.19619140625
2.476999999999906e-08,0.19619140625
2.477129353449317e-08,0.19619140625
2.477250014053177e-08,0.19619140625
2.477375007026541e-08,0.19619140625
2.477437503513224e-08,0.19619140625
2.477499999999906e-08,0.19619140625
2.47762499297327e-08,0.19619140625
2.47773698783386e-08,0.19619140625
2.477873453232171e-08,0.19619140625
2.477999999999906e-08,0.19619140625
2.478126577706333e-08,0.19619140625
2.478274228343586e-08,0.19619140625
2.478387114171746e-08,0.19619140625
2.478499999999906e-08,0.19619140625
2.478659229442509e-08,0.19619140625
2.478792836358509e-08,0.19619140625
2.478896418179208e-08,0.19619140625
2.478999999999906e-08,0.19619140625
2.479108048077735e-08,0.19619140625
2.479256611329052e-08,0.19619140625
2.479372652887174e-08,0.19619140625
2.479499999999906e-08,0.19619140625
2.479694392903916e-08,0.19619140625
2.47983059954102e-08,0.19619140625
2.479999999999905e-08,0.19619140625
2.480136799415448e-08,0.19619140625
2.480317427926577e-08,0.19619140625
2.480408713963241e-08,0.19619140625
2.480499999999905e-08,0.19619140625
2.480651978593981e-08,0.19619140625
2.480825989296943e-08,0.19619140625
2.480912994648424e-08,0.19619140625
2.480999999999905e-08,0.19619140625
2.481122547238305e-08,0.19619140625
2.481287147592007e-08,0.19619140625
2.48141225538432e-08,0.19619140625
2.481499999999905e-08,0.19619140625
2.481675489231076e-08,0.19619140625
2.481816605735752e-08,0.19619140625
2.481999999999905e-08,0.19619140625
2.482144584792747e-08,0.19619140625
2.482337843971202e-08,0.19619140625
2.482499999999905e-08,0.19619140625
2.482691976790727e-08,0.19619140625
2.482845988395316e-08,0.19619140625
2.482999999999905e-08,0.19619140625
2.48311881019045e-08,0.19619140625
2.483285593925062e-08,0.19619140625
2.483402431076332e-08,0.19619140625
2.483499999999905e-08,0.19619140625
2.483617810884696e-08,0.19619140625
2.483730605038085e-08,0.19619140625
2.483865302518995e-08,0.19619140625
2.483932651259449e-08,0.19619140625
2.483999999999905e-08,0.19619140625
2.484134697480815e-08,0.19619140625
2.484254970970152e-08,0.19619140625
2.484399204080231e-08,0.19619140625
2.484499999999905e-08,0.19619140625
2.484629020569133e-08,0.19619140625
2.484727890286864e-08,0.19619140625
2.484843934221205e-08,0.19619140625
2.484921967110555e-08,0.19619140625
2.484999999999904e-08,0.19619140625
2.485136540050326e-08,0.19619140625
2.485236945684768e-08,0.19619140625
2.48537010540494e-08,0.19619140625
2.485499999999904e-08,0.19619140625
2.485623638778319e-08,0.19619140625
2.485742784039687e-08,0.19619140625
2.485866791355364e-08,0.19619140625
2.485933395677634e-08,0.19619140625
2.485999999999904e-08,0.19619140625
2.486119380461085e-08,0.19619140625
2.486260555118451e-08,0.19619140625
2.486380277559178e-08,0.19619140625
2.486499999999904e-08,0.19619140625
2.486659197578305e-08,0.19619140625
2.486774390709062e-08,0.19619140625
2.48688540435437e-08,0.19619140625
2.486999999999904e-08,0.19619140625
2.487122672747946e-08,0.19619140625
2.487240182253665e-08,0.19619140625
2.487370091126784e-08,0.19619140625
2.487499999999904e-08,0.19619140625
2.48766043231102e-08,0.19619140625
2.487806173597659e-08,0.19619140625
2.487903086798781e-08,0.19619140625
2.487999999999904e-08,0.19619140625
2.488137250549269e-08,0.19619140625
2.488262965505299e-08,0.19619140625
2.488395644958164e-08,0.19619140625
2.488499999999904e-08,0.19619140625
2.488598519316342e-08,0.19619140625
2.488706184168199e-08,0.19619140625
2.488814541624293e-08,0.19619140625
2.488907270812098e-08,0.19619140625
2.488999999999904e-08,0.19619140625
2.489118485863951e-08,0.19619140625
2.489312456790112e-08,0.19619140625
2.489406228395008e-08,0.19619140625
2.489499999999904e-08,0.19619140625
2.489687543209695e-08,0.19619140625
2.489821015312788e-08,0.19619140625
2.489999999999904e-08,0.19619140625
2.490194334254358e-08,0.19619140625
2.49034716712713e-08,0.19619140625
2.490423583563517e-08,0.19619140625
2.490499999999903e-08,0.19619140625
2.490619400189715e-08,0.19619140625
2.490718683536813e-08,0.19619140625
2.49084580060236e-08,0.19619140625
2.490922900301131e-08,0.19619140625
2.490999999999903e-08,0.19619140625
2.491117295429243e-08,0.19619140625
2.491303958357109e-08,0.19619140625
2.491401979178506e-08,0.19619140625
2.491499999999903e-08,0.19619140625
2.491679263123997e-08,0.19619140625
2.491811561164492e-08,0.19619140625
2.491999999999903e-08,0.19619140625
2.492189251507097e-08,0.19619140625
2.4923446257535e-08,0.19619140625
2.492422312876701e-08,0.19619140625
2.492499999999903e-08,0.19619140625
2.49260921689828e-08,0.19619140625
2.492709474081705e-08,0.19619140625
2.492851303871694e-08,0.19619140625
2.492925651935799e-08,0.19619140625
2.492999999999903e-08,0.19619140625
2.493123058494833e-08,0.19619140625
2.493271044873027e-08,0.19619140625
2.493402432169548e-08,0.19619140625
2.493499999999903e-08,0.19619140625
2.493648604147875e-08,0.19619140625
2.493779795302393e-08,0.19619140625
2.493999999999903e-08,0.19619140625
2.494177057317596e-08,0.19619140625
2.494357990841383e-08,0.19619140625
2.494499999999903e-08,0.19619140625
2.494650496337285e-08,0.19619140625
2.494759646697694e-08,0.19619140625
2.494879823348798e-08,0.19619140625
2.494939911674351e-08,0.19619140625
2.494999999999903e-08,0.19619140625
2.495120176651007e-08,0.19619140625
2.495233879820434e-08,0.19619140625
2.495349804750934e-08,0.19619140625
2.495499999999902e-08,0.19619140625
2.495627561137988e-08,0.19619140625
2.49575369058091e-08,0.19619140625
2.495876845290406e-08,0.19619140625
2.495999999999902e-08,0.19619140625
2.496119321315867e-08,0.19619140625
2.49624236742895e-08,0.19619140625
2.496375137470007e-08,0.19619140625
2.496499999999902e-08,0.19619140625
2.496605322760128e-08,0.19619140625
2.49672449789765e-08,0.19619140625
2.496874376428593e-08,0.19619140625
2.496937188214248e-08,0.19619140625
2.496999999999902e-08,0.19619140625
2.497125623571211e-08,0.19619140625
2.497236637792308e-08,0.19619140625
2.497368318896105e-08,0.19619140625
2.497499999999902e-08,0.19619140625
2.497626375293937e-08,0.19619140625
2.49782118889356e-08,0.19619140625
2.497910594446731e-08,0.19619140625
2.497999999999902e-08,0.19619140625
2.498126681677256e-08,0.19619140625
2.49825031329689e-08,0.19619140625
2.498375156648396e-08,0.19619140625
2.498437578324149e-08,0.19619140625
2.498499999999902e-08,0.19619140625
2.498624843351408e-08,0.19619140625
2.498750016150911e-08,0.19619140625
2.498874126203799e-08,0.19619140625
2.498999999999902e-08,0.19619140625
2.499175764649032e-08,0.19619140625
2.499337234106455e-08,0.19619140625
2.499499999999902e-08,0.19619140625
2.499654340418608e-08,0.19619140625
2.499827170209255e-08,0.19619140625
2.499999999999902e-08,0.19619140625
2.500075373453866e-08,0.19619140625
2.500209499056067e-08,0.19619140625
2.500344250966602e-08,0.19619140625
2.500499999999902e-08,0.19619140625
2.500618121093665e-08,0.19619140625
2.500767063636136e-08,0.19619140625
2.500883531818019e-08,0.19619140625
2.500999999999901e-08,0.19619140625
2.501193214785943e-08,0.19619140625
2.501332047616386e-08,0.19619140625
2.501499999999901e-08,0.19619140625
2.501648131172216e-08,0.19619140625
2.501806558487218e-08,0.19619140625
2.501999999999901e-08,0.19619140625
2.502187599966741e-08,0.19619140625
2.502344424984412e-08,0.19619140625
2.502499999999901e-08,0.19619140625
2.502501250002083e-08,0.19619140625
2.502503750006448e-08,0.1962114258162022
2.502508750015177e-08,0.1962514649486052
2.502518750032636e-08,0.196331543213411
2.502538750067554e-08,0.1964916997430228
2.502566073320312e-08,0.1967104992280056
2.502609470635374e-08,0.1970580167900255
2.502672503955486e-08,0.1975627757987333
2.502702546018404e-08,0.1978033470056908
2.502723279007162e-08,0.1979693728922286
2.502737326752036e-08,0.1980818645992305
2.502747556104702e-08,0.1981637793373771
2.502755449099356e-08,0.1982269849586318
2.502761822357673e-08,0.1982780208162425
2.50276601471146e-08,0.198311592399302
2.502770254968952e-08,0.1983455475862531
2.502776116413762e-08,0.1983924849372663
2.5027835444278e-08,0.198451967080934
2.502792749002003e-08,0.1985256755852928
2.502804334624183e-08,0.1986184510754054
2.502820043449734e-08,0.1987442444050155
2.502840620879807e-08,0.1989090246067682
2.502867383923318e-08,0.1991233380411342
2.502903863584929e-08,0.1994154603313815
2.502955683512477e-08,0.1998304245949512
2.502999999999901e-08,0.2001853027168992
2.503001250002083e-08,0.2001953125
2.503003750006448e-08,0.2001953125
2.503008750015177e-08,0.2001953125
2.503018750032636e-08,0.2001953125
2.503038750067553e-08,0.2001953125
2.503066509906818e-08,0.2001953125
2.503108978424744e-08,0.2001953125
2.503173002543618e-08,0.2001953125
2.503270838534596e-08,0.2001953125
2.503373092187945e-08,0.2001953125
2.503436546093923e-08,0.2001953125
2.503499999999901e-08,0.2001953125
2.503626907811857e-08,0.2001953125
2.503738708613783e-08,0.2001953125
2.503869354306842e-08,0.2001953125
2.503934677153371e-08,0.2001953125
2.503999999999901e-08,0.2001953125
2.504128086449755e-08,0.2001953125
2.50423871875834e-08,0.2001953125
2.504343560876092e-08,0.2001953125
2.504421780437996e-08,0.2001953125
2.504499999999901e-08,0.2001953125
2.504616905873821e-08,0.2001953125
2.504729279738979e-08,0.2001953125
2.50486463986944e-08,0.2001953125
2.504999999999901e-08,0.2001953125
2.505153190705432e-08,0.2001953125
2.505296903628405e-08,0.2001953125
2.505398451814152e-08,0.2001953125
2.505499999999901e-08,0.2001953125
2.505693172887564e-08,0.2001953125
2.505846586443732e-08,0.2001953125
2.5059999999999e-08,0.2001953125
2.5061809800866e-08,0.2001953125
2.506340253196213e-08,0.2001953125
2.506420126598057e-08,0.2001953125
2.5064999999999e-08,0.2001953125
2.506654778068e-08,0.2001953125
2.506780427600268e-08,0.2001953125
2.506890213800084e-08,0.2001953125
2.5069999999999e-08,0.2001953125
2.507151638267415e-08,0.2001953125
2.507347703027588e-08,0.2001953125
2.5074999999999e-08,0.2001953125
2.507672573997862e-08,0.2001953125
2.507836286998881e-08,0.2001953125
2.5079999999999e-08,0.2001953125
2.508200878390676e-08,0.2001953125
2.508350439195288e-08,0.2001953125
2.508425219597594e-08,0.2001953125
2.5084999999999e-08,0.2001953125
2.508649560804512e-08,0.2001953125
2.508754842094811e-08,0.2001953125
2.50889099038297e-08,0.2001953125
2.5089999999999e-08,0.2001953125
2.509125956896904e-08,0.2001953125
2.509309619673698e-08,0.2001953125
2.509404809836799e-08,0.2001953125
2.5094999999999e-08,0.2001953125
2.509690380326102e-08,0.2001953125
2.509835169001788e-08,0.2001953125
2.5099999999999e-08,0.2001953125
2.510154758218638e-08,0.2001953125
2.51026805805386e-08,0.2001953125
2.510380919893416e-08,0.2001953125
2.5104999999999e-08,0.2001953125
2.510628130468576e-08,0.2001953125
2.510733975576165e-08,0.2001953125
2.510884747709384e-08,0.2001953125
2.5109999999999e-08,0.2001953125
2.511128928043414e-08,0.2001953125
2.511242956815413e-08,0.2001953125
2.511354924861186e-08,0.2001953125
2.511427462430543e-08,0.2001953125
2.511499999999899e-08,0.2001953125
2.511611719584074e-08,0.2001953125
2.511728741339059e-08,0.2001953125
2.511854144936558e-08,0.2001953125
2.511927072468229e-08,0.2001953125
2.511999999999899e-08,0.2001953125
2.512108935774133e-08,0.2001953125
2.512201668189876e-08,0.2001953125
2.512317877444161e-08,0.2001953125
2.51240893872203e-08,0.2001953125
2.512499999999899e-08,0.2001953125
2.512610389221836e-08,0.2001953125
2.51273011663034e-08,0.2001953125
2.51285044175847e-08,0.2001953125
2.512925220879185e-08,0.2001953125
2.512999999999899e-08,0.2001953125
2.513110845335988e-08,0.2001953125
2.513232328950663e-08,0.2001953125
2.513366164475281e-08,0.2001953125
2.513499999999899e-08,0.2001953125
2.513619303891347e-08,0.2001953125
2.513748600145381e-08,0.2001953125
2.513872046713491e-08,0.2001953125
2.513999999999899e-08,0.2001953125
2.514108336860076e-08,0.2001953125
2.514224205784035e-08,0.2001953125
2.514361073709096e-08,0.2001953125
2.514430536854497e-08,0.2001953125
2.514499999999899e-08,0.2001953125
2.514638926290702e-08,0.2001953125
2.514770850977149e-08,0.2001953125
2.514885425488524e-08,0.2001953125
2.514999999999899e-08,0.2001953125
2.515139183196701e-08,0.2001953125
2.515342867960787e-08,0.2001953125
2.515499999999899e-08,0.2001953125
2.515645645429784e-08,0.2001953125
2.51578953318479e-08,0.2001953125
2.515894766592345e-08,0.2001953125
2.515999999999899e-08,0.2001953125
2.516110414674576e-08,0.2001953125
2.516247758906529e-08,0.2001953125
2.516394387616809e-08,0.2001953125
2.516499999999898e-08,0.2001953125
2.516689533313692e-08,0.2001953125
2.516868240136726e-08,0.2001953125
2.516999999999898e-08,0.2001953125
2.517190642894108e-08,0.2001953125
2.517369954105568e-08,0.2001953125
2.517499999999898e-08,0.2001953125
2.51770405904547e-08,0.2001953125
2.517868236910975e-08,0.2001953125
2.517999999999898e-08,0.2001953125
2.518131939622568e-08,0.2001953125
2.518258733328615e-08,0.2001953125
2.518379366664257e-08,0.2001953125
2.518499999999898e-08,0.2001953125
2.51864543322589e-08,0.2001953125
2.518815103193559e-08,0.2001953125
2.518907551596729e-08,0.2001953125
2.518999999999898e-08,0.2001953125
2.519129578126784e-08,0.2001953125
2.519281006110625e-08,0.2001953125
2.519390503055261e-08,0.2001953125
2.519499999999898e-08,0.2001953125
2.519684464687208e-08,0.2001953125
2.519831380585861e-08,0.2001953125
2.519999999999898e-08,0.2001953125
2.520121227782e-08,0.2001953125
2.520252561245141e-08,0.2001953125
2.520376280622519e-08,0.2001953125
2.520438140311209e-08,0.2001953125
2.520499999999898e-08,0.2001953125
2.520623719377276e-08,0.2001953125
2.520733787535963e-08,0.2001953125
2.520885255438861e-08,0.2001953125
2.520999999999898e-08,0.2001953125
2.521128561811284e-08,0.2001953125
2.521295946351694e-08,0.2001953125
2.521397973175796e-08,0.2001953125
2.521499999999898e-08,0.2001953125
2.521638803446834e-08,0.2001953125
2.521774497740422e-08,0.2001953125
2.52188724887016e-08,0.2001953125
2.521943624435029e-08,0.2001953125
2.521999999999897e-08,0.2001953125
2.522112751129635e-08,0.2001953125
2.522223506553488e-08,0.2001953125
2.522335595957945e-08,0.2001953125
2.522417797978921e-08,0.2001953125
2.522499999999897e-08,0.2001953125
2.522617842803077e-08,0.2001953125
2.522761660669705e-08,0.2001953125
2.522880830334801e-08,0.2001953125
2.522999999999897e-08,0.2001953125
2.523168369705904e-08,0.2001953125
2.52332013481079e-08,0.2001953125
2.523499999999897e-08,0.2001953125
2.523640578450579e-08,0.2001953125
2.523810481776829e-08,0.2001953125
2.523905240888363e-08,0.2001953125
2.523999999999897e-08,0.2001953125
2.524133971494159e-08,0.2001953125
2.524249853663927e-08,0.2001953125
2.524368642816932e-08,0.2001953125
2.524499999999897e-08,0.2001953125
2.524629303601441e-08,0.2001953125
2.524781337465313e-08,0.2001953125
2.524890668732605e-08,0.2001953125
2.524999999999897e-08,0.2001953125
2.525108050417127e-08,0.2001953125
2.525236918765851e-08,0.2001953125
2.525368459382874e-08,0.2001953125
2.525499999999897e-08,0.2001953125
2.525646743285109e-08,0.2001953125
2.525762517372046e-08,0.2001953125
2.525884173275416e-08,0.2001953125
2.525999999999897e-08,0.2001953125
2.526149944070532e-08,0.2001953125
2.526278868869225e-08,0.2001953125
2.526389434434561e-08,0.2001953125
2.526499999999897e-08,0.2001953125
2.526641890523963e-08,0.2001953125
2.526846720027824e-08,0.2001953125
2.52692336001386e-08,0.2001953125
2.526999999999896e-08,0.2001953125
2.527153279971969e-08,0.2001953125
2.527310985513181e-08,0.2001953125
2.527499999999896e-08,0.2001953125
2.527655387336654e-08,0.2001953125
2.527827693668275e-08,0.2001953125
2.527913846834086e-08,0.2001953125
2.527999999999896e-08,0.2001953125
2.528104572213223e-08,0.2001953125
2.528209260007731e-08,0.2001953125
2.528325788764188e-08,0.2001953125
2.528499999999896e-08,0.2001953125
2.528624063027387e-08,0.2001953125
2.528798985610577e-08,0.2001953125
2.528899492805237e-08,0.2001953125
2.528999999999896e-08,0.2001953125
2.529201014389215e-08,0.2001953125
2.529345462159681e-08,0.2001953125
2.529499999999896e-08,0.2001953125
2.529642704757825e-08,0.2001953125
2.529746001988174e-08,0.2001953125
2.529855063146037e-08,0.2001953125
2.529927531572967e-08,0.2001953125
2.529999999999896e-08,0.2001953125
2.530100019160289e-08,0.2001953125
2.530188779696733e-08,0.2001953125
2.530297669667705e-08,0.2001953125
2.530398834833801e-08,0.2001953125
2.530499999999896e-08,0.2001953125
2.530630922265831e-08,0.2001953125
2.530762671686237e-08,0.2001953125
2.530899236699275e-08,0.2001953125
2.530999999999896e-08,0.2001953125
2.531157640141405e-08,0.2001953125
2.531353280032318e-08,0.2001953125
2.531426640016107e-08,0.2001953125
2.531499999999896e-08,0.2001953125
2.531597801304061e-08,0.2001953125
2.5316958197384e-08,0.2001953125
2.531806576615997e-08,0.2001953125
2.531903288307946e-08,0.2001953125
2.531999999999896e-08,0.2001953125
2.532114993847042e-08,0.2001953125
2.53229098735806e-08,0.2001953125
2.532395493678978e-08,0.2001953125
2.532499999999895e-08,0.2001953125
2.532628558955064e-08,0.2001953125
2.53275445956375e-08,0.2001953125
2.532877229781823e-08,0.2001953125
2.532999999999895e-08,0.2001953125
2.533171009500912e-08,0.2001953125
2.533322783113085e-08,0.2001953125
2.53341139155649e-08,0.2001953125
2.533499999999895e-08,0.2001953125
2.533611372634254e-08,0.2001953125
2.533716040282357e-08,0.2001953125
2.533853980412081e-08,0.2001953125
2.533926990205988e-08,0.2001953125
2.533999999999895e-08,0.2001953125
2.534136002480493e-08,0.2001953125
2.53428501969172e-08,0.2001953125
2.534392509845808e-08,0.2001953125
2.534499999999895e-08,0.2001953125
2.534643505752569e-08,0.2001953125
2.534788515346161e-08,0.2001953125
2.534999999999895e-08,0.2001953125
2.535203028609188e-08,0.2001953125
2.535373690130402e-08,0.2001953125
2.535499999999895e-08,0.2001953125
2.535649437480209e-08,0.2001953125
2.535760691538432e-08,0.2001953125
2.535880345769163e-08,0.2001953125
2.535999999999895e-08,0.2001953125
2.536119452993412e-08,0.2001953125
2.536253234035579e-08,0.2001953125
2.536383786410721e-08,0.2001953125
2.536499999999895e-08,0.2001953125
2.536651269450193e-08,0.2001953125
2.536780792244108e-08,0.2001953125
2.536890396122002e-08,0.2001953125
2.536999999999895e-08,0.2001953125
2.537131924544368e-08,0.2001953125
2.537263938261589e-08,0.2001953125
2.537381969130741e-08,0.2001953125
2.537499999999895e-08,0.2001953125
2.537609009714508e-08,0.2001953125
2.537728241568209e-08,0.2001953125
2.537876105806382e-08,0.2001953125
2.537938052903138e-08,0.2001953125
2.537999999999894e-08,0.2001953125
2.538123894193407e-08,0.2001953125
2.538242052006712e-08,0.2001953125
2.538393748012691e-08,0.2001953125
2.538499999999894e-08,0.2001953125
2.538636901379141e-08,0.2001953125
2.53880193085541e-08,0.2001953125
2.538900965427652e-08,0.2001953125
2.538999999999894e-08,0.2001953125
2.539145622606734e-08,0.2001953125
2.539276083673964e-08,0.2001953125
2.539380345574542e-08,0.2001953125
2.539499999999894e-08,0.2001953125
2.53961102569919e-08,0.2001953125
2.539750998518535e-08,0.2001953125
2.539887936344844e-08,0.2001953125
2.539999999999894e-08,0.2001953125
2.540198147972803e-08,0.2001953125
2.540355124158731e-08,0.2001953125
2.540499999999894e-08,0.2001953125
2.54066066880942e-08,0.2001953125
2.540847798655876e-08,0.2001953125
2.540999999999894e-08,0.2001953125
2.541196346087857e-08,0.2001953125
2.541360996572819e-08,0.2001953125
2.541499999999894e-08,0.2001953125
2.541621322719593e-08,0.2001953125
2.541757819321373e-08,0.2001953125
2.541897742498767e-08,0.2001953125
2.541999999999894e-08,0.2001953125
2.542129325414373e-08,0.2001953125
2.542257584616246e-08,0.2001953125
2.54237879230807e-08,0.2001953125
2.542499999999894e-08,0.2001953125
2.542623869792234e-08,0.2001953125
2.542818839638518e-08,0.2001953125
2.542909419819206e-08,0.2001953125
2.542999999999893e-08,0.2001953125
2.543133314616649e-08,0.2001953125
2.543274691880072e-08,0.2001953125
2.543387345939982e-08,0.2001953125
2.543443672969938e-08,0.2001953125
2.543499999999893e-08,0.2001953125
2.543612654059805e-08,0.2001953125
2.543718929006332e-08,0.2001953125
2.543830598432141e-08,0.2001953125
2.543915299216017e-08,0.2001953125
2.543999999999893e-08,0.2001953125
2.544114800071172e-08,0.2001953125
2.544265672558711e-08,0.2001953125
2.544405425916413e-08,0.2001953125
2.544499999999893e-08,0.2001953125
2.544682780636732e-08,0.2001953125
2.544825515088319e-08,0.2001953125
2.544999999999893e-08,0.2001953125
2.545136116415497e-08,0.2001953125
2.545254673521562e-08,0.2001953125
2.545380452180436e-08,0.2001953125
2.545440226090165e-08,0.2001953125
2.545499999999893e-08,0.2001953125
2.54561954781935e-08,0.2001953125
2.545720124287237e-08,0.2001953125
2.545848563869716e-08,0.2001953125
2.545999999999893e-08,0.2001953125
2.546129463618112e-08,0.2001953125
2.546318937167283e-08,0.2001953125
2.546409468583588e-08,0.2001953125
2.546499999999893e-08,0.2001953125
2.546681062832502e-08,0.2001953125
2.546821779198406e-08,0.2001953125
2.546999999999893e-08,0.2001953125
2.547134322036403e-08,0.2001953125
2.547241669347158e-08,0.2001953125
2.547356896463899e-08,0.2001953125
2.547428448231896e-08,0.2001953125
2.547499999999893e-08,0.2001953125
2.547615969579378e-08,0.2001953125
2.547719623853029e-08,0.2001953125
2.547873280551894e-08,0.2001953125
2.547999999999893e-08,0.2001953125
2.54813705257021e-08,0.2001953125
2.548262913680483e-08,0.2001953125
2.54838872477651e-08,0.2001953125
2.548499999999892e-08,0.2001953125
2.548655278054881e-08,0.2001953125
2.548812334672126e-08,0.2001953125
2.548906167336009e-08,0.2001953125
2.548999999999892e-08,0.2001953125
2.549094002450548e-08,0.2001953125
2.5492023660664e-08,0.2001953125
2.549302058663783e-08,0.2001953125
2.549401029331837e-08,0.2001953125
2.549499999999892e-08,0.2001953125
2.549614427554351e-08,0.2001953125
2.549748374923193e-08,0.2001953125
2.549874187461543e-08,0.2001953125
2.549999999999892e-08,0.2001953125
