I_DAC_diff (A)_X,I_DAC_diff (A)_Y
1.613672023562468e-08,-0.00233316168364694
1.613794739911309e-08,-0.002330856776413693
1.613912037283458e-08,-0.002329427135013218
1.61400000000007e-08,-0.002329932504631641
1.614116715579461e-08,-0.002333369521064176
1.614231912761447e-08,-0.002335530664692572
1.614365956380758e-08,-0.002335145252065085
1.614432978190414e-08,-0.002335685577059875
1.614500000000069e-08,-0.002335689334755389
1.614634043619381e-08,-0.002339336323254281
1.614744060721957e-08,-0.002339538129089139
1.61488430664813e-08,-0.002338024905184337
1.615000000000069e-08,-0.002335950470743753
1.615145823688812e-08,-0.002335267614626499
1.615326819022058e-08,-0.002339100593933153
1.615413409511064e-08,-0.00234178301224795
1.615500000000069e-08,-0.002342395800552284
1.615629871796541e-08,-0.002341770865390914
1.615729549337527e-08,-0.002341457876306818
1.615857676745403e-08,-0.002343714509065123
1.616000000000069e-08,-0.002344912111792602
1.61611943031496e-08,-0.002344820334174771
1.616277647452486e-08,-0.00234134065045067
1.616388823726277e-08,-0.002339607655809954
1.616500000000069e-08,-0.002337899414119506
1.616629910321947e-08,-0.002342052573680519
1.616755971554727e-08,-0.002341793912102928
1.616877985777398e-08,-0.002340380186310832
1.617000000000069e-08,-0.002339471020423463
1.617174531007295e-08,-0.002327371501196904
1.617321900477208e-08,-0.002321237393430591
1.617410950238639e-08,-0.002318360456084832
1.617500000000069e-08,-0.00231405389865955
1.617608810977285e-08,-0.002323723629240493
1.617715026703823e-08,-0.00233264511448601
1.617851110907728e-08,-0.002345337685623716
1.617925555453898e-08,-0.00235069543519814
1.618000000000069e-08,-0.002355942338478871
1.618144349360278e-08,-0.0023548204079162
1.618284124249567e-08,-0.002353002482115965
1.618392062124818e-08,-0.002350857900961741
1.618500000000069e-08,-0.00234976452750791
1.618637328514924e-08,-0.002338972135027759
1.618784973052773e-08,-0.002327594404830977
1.619000000000069e-08,-0.002314644349445954
1.619205393629746e-08,-0.002322463810571669
1.619373123793181e-08,-0.002328087579872402
1.619500000000069e-08,-0.00233192139384881
1.61964154990497e-08,-0.002334927094520644
1.619752365231438e-08,-0.002340304200557604
1.619876182615753e-08,-0.002345226683925657
1.619938091307911e-08,-0.002348456539969915
1.620000000000068e-08,-0.002349132111616964
1.620123817384384e-08,-0.002345617967225897
1.62024384459669e-08,-0.002338974883148834
1.620370118424975e-08,-0.002334396433566545
1.620500000000068e-08,-0.002328730172186854
1.620633351527897e-08,-0.002328204802222167
1.620766900932663e-08,-0.002324603891825212
1.620883450466366e-08,-0.002324163741967802
1.621000000000068e-08,-0.002325583939026108
1.621183663497203e-08,-0.002336289518770649
1.621312728964151e-08,-0.002342608646102948
1.62140636448211e-08,-0.002347365225806328
1.621500000000068e-08,-0.002350104428258753
1.621601419921476e-08,-0.00235439327854867
1.621730167456462e-08,-0.002358621698766284
1.621871523261702e-08,-0.002363267105346517
1.621935761630885e-08,-0.002362736103189342
1.622000000000068e-08,-0.002362769170089103
1.622128476738433e-08,-0.002353399769920945
1.622245076558056e-08,-0.002346710495540801
1.622372538279062e-08,-0.002338713603143762
1.622500000000068e-08,-0.002332152736085309
1.622629656622741e-08,-0.002328263701999532
1.622829892144799e-08,-0.002325541464136401
1.622914946072434e-08,-0.002326033715850643
1.623000000000068e-08,-0.002329921945991419
1.623131079125738e-08,-0.002327819487970632
1.62326102289153e-08,-0.0023256726224188
1.623380511445799e-08,-0.002321138925501918
1.623440255722933e-08,-0.002319744120605457
1.623500000000068e-08,-0.002317440224167696
1.623619488554337e-08,-0.002325529611754318
1.623751502792778e-08,-0.002332242840776006
1.623878582942837e-08,-0.002337488793807057
1.624000000000068e-08,-0.002338655170067797
1.624185831313238e-08,-0.002329528089783928
1.624351160078931e-08,-0.002322167948085516
1.624500000000068e-08,-0.002316567253897932
1.624657237146609e-08,-0.002313902898685728
1.624828618573304e-08,-0.002312552125918066
1.625e-08,-0.002314844518148156
1.625074360815708e-08,-0.002316971041745546
1.625212788405062e-08,-0.002322224245918852
1.625355249109334e-08,-0.002326762864697496
1.625500000000067e-08,-0.0023315733232656
1.625619439308739e-08,-0.002334838120854191
1.625766398707573e-08,-0.002340577382346855
1.62588319935382e-08,-0.002343933041510551
1.626000000000067e-08,-0.002345289092516807
1.626184750292978e-08,-0.002340941777893389
1.626320136268889e-08,-0.002337043215139209
1.626500000000067e-08,-0.002330334703632631
1.626647123290948e-08,-0.002325014708602724
1.62680106239828e-08,-0.002320215787058647
1.627000000000067e-08,-0.002322368703034181
1.627183422036654e-08,-0.002334129735465739
1.62734171101836e-08,-0.002343675429611758
1.627500000000067e-08,-0.002350039993428747
1.627622266188707e-08,-0.002348885848199941
1.62775683148728e-08,-0.002348664733221738
1.627891487527647e-08,-0.002347469713296571
1.628000000000067e-08,-0.002343095162684163
1.628113150681349e-08,-0.002344291576509105
1.628229389277504e-08,-0.002344770407696066
1.628359318133349e-08,-0.002346601359850493
1.628500000000067e-08,-0.002347414855663713
1.628615588484285e-08,-0.002339431180547794
1.628782376333306e-08,-0.002328431823085115
1.628891188166686e-08,-0.002325461420188787
1.629000000000067e-08,-0.002325526738664591
1.629139687435962e-08,-0.002330411475811176
1.629280507172197e-08,-0.002332805985515382
1.629390253586131e-08,-0.002333960334640612
1.629445126793099e-08,-0.002334555505630394
1.629500000000067e-08,-0.002336217928580461
1.629609746414002e-08,-0.002340746015947161
1.629704318596372e-08,-0.002344520611608763
1.629809699817138e-08,-0.002346483075426504
1.629904849908569e-08,-0.002345576914668775
1.63e-08,-0.002343723550297501
1.630107166924052e-08,-0.002344699363427383
1.630223548473331e-08,-0.002344240077130706
1.630337129912983e-08,-0.002343955759545312
1.630500000000066e-08,-0.002340435711639749
1.630661148126239e-08,-0.002330814701802002
1.630830574063153e-08,-0.002326919361212153
1.631000000000066e-08,-0.002330453984212015
1.63117592063296e-08,-0.002337950031522369
1.631337960316513e-08,-0.00234171471559577
1.63141898015829e-08,-0.002342331364666534
1.631500000000066e-08,-0.002344255706490122
1.631649634413512e-08,-0.002348377836975005
1.631756018781782e-08,-0.002350192988725639
1.631882296479642e-08,-0.002348227156432884
1.632000000000066e-08,-0.002344870193162609
1.632123056412111e-08,-0.002339991114757292
1.632275117398742e-08,-0.00233697242704665
1.632409774680696e-08,-0.002333206690023604
1.632500000000066e-08,-0.002330208561391748
1.632680450638806e-08,-0.002331429761810968
1.632818755304639e-08,-0.0023372216385975
1.633000000000066e-08,-0.002347677322895838
1.63314361074562e-08,-0.002343551379411092
1.633253474680631e-08,-0.002339091707180102
1.633368944537155e-08,-0.002336602314058809
1.63343447226861e-08,-0.002335654665295346
1.633500000000066e-08,-0.002336532683827446
1.633603640312479e-08,-0.002343988302587515
1.633700627451008e-08,-0.002349821366431161
1.633844862658082e-08,-0.002352943776779314
1.633922431329074e-08,-0.002354242823493433
1.634000000000066e-08,-0.002354953695728426
1.634134999050321e-08,-0.0023529871738255
1.634248810357548e-08,-0.002347741882693413
1.634365011588515e-08,-0.002339410299026628
1.634500000000066e-08,-0.00232589013201001
1.63463179319491e-08,-0.002316812129513599
1.634786476354159e-08,-0.002314949357098356
1.634893238177112e-08,-0.002318011769708534
1.635000000000066e-08,-0.002319763646151709
1.635089691241366e-08,-0.002324364347776284
1.63519252349318e-08,-0.002328332050024574
1.635291191811252e-08,-0.002334125899392998
1.635395595905659e-08,-0.002340357446118099
1.635500000000066e-08,-0.002346832441063892
1.635608884918114e-08,-0.002346097014013932
1.635764901039698e-08,-0.002342568543384965
1.63589633506094e-08,-0.002337911492258121
1.636000000000065e-08,-0.002335768340482146
1.636117488261696e-08,-0.002334749510874258
1.636236322387926e-08,-0.002332106444802948
1.636393757969666e-08,-0.002324906415756979
1.636500000000065e-08,-0.002322571325194761
1.636660516017791e-08,-0.00232237557664462
1.63680944031898e-08,-0.002327376172338652
1.636904720159523e-08,-0.002329210350133375
1.637000000000065e-08,-0.002331241081343897
1.637111147701915e-08,-0.002329424762134179
1.637215402652438e-08,-0.002330589544610843
1.637349853537048e-08,-0.002332366831600693
1.637424926768556e-08,-0.002333986169866688
1.637500000000065e-08,-0.002333672518032194
1.637643683088006e-08,-0.002340679248087937
1.637787394638747e-08,-0.002344374121879214
1.637893697319406e-08,-0.002347987540699792
1.638000000000065e-08,-0.00235027083196352
1.638139649292982e-08,-0.002343564103270541
1.638290858053811e-08,-0.002333734002597131
1.638500000000065e-08,-0.002325355893602425
1.63870988839051e-08,-0.002331637222072908
1.638876114271193e-08,-0.002336834383713583
1.639000000000065e-08,-0.002338176861212695
1.63914982950488e-08,-0.002338186404811317
1.639261426155682e-08,-0.002339811974102571
1.639380713077873e-08,-0.002343543859830354
1.639500000000065e-08,-0.0023459016898403
1.639622284723536e-08,-0.002346299744555275
1.63981044482832e-08,-0.002343785754049255
1.639905222414192e-08,-0.002343012226426465
1.640000000000065e-08,-0.002342176006978189
1.640151532553853e-08,-0.002344074992494716
1.640278844080937e-08,-0.002341955858243488
1.640389422040501e-08,-0.002339822857669907
1.640500000000065e-08,-0.002339128400390286
1.640688711333521e-08,-0.002335696362747683
1.640828239699784e-08,-0.002334584414529492
1.641000000000064e-08,-0.002332301592759487
1.641142288216108e-08,-0.00233759969716539
1.641260746566131e-08,-0.002344916574808995
1.641380373283097e-08,-0.002352901444442324
1.641500000000064e-08,-0.002360648917176181
1.641619664220968e-08,-0.002358889809646055
1.641749053556887e-08,-0.002354513051158502
1.641874728061028e-08,-0.002349120471485375
1.642000000000064e-08,-0.002344863257371624
1.642139961672558e-08,-0.002341567293423618
1.642267948583237e-08,-0.002338667658387814
1.642383974291651e-08,-0.002336464942727433
1.642500000000064e-08,-0.002338719317919914
1.642679585620037e-08,-0.002348074228095416
1.642811942403214e-08,-0.002354422841211931
1.642905971201639e-08,-0.002356339041787834
1.643000000000064e-08,-0.002357835344934524
1.643100916692416e-08,-0.002351742536548598
1.643225759282209e-08,-0.002347111064882978
1.643367212843409e-08,-0.002341636758793826
1.643433606421737e-08,-0.002338827786078916
1.643500000000064e-08,-0.002334575346507916
1.643632787156718e-08,-0.002336818986186035
1.643744591177856e-08,-0.002338227539708797
1.64387229558896e-08,-0.002341247881101286
1.644000000000064e-08,-0.002342640151340797
1.644124658916519e-08,-0.002333963207546581
1.644309399048775e-08,-0.002320634809886233
1.644404699524419e-08,-0.002317452688548415
1.644500000000064e-08,-0.002316110978843969
1.644633185992796e-08,-0.002324219194460264
1.64476008025738e-08,-0.002328982781863672
1.644880040128722e-08,-0.002332572504474042
1.644940020064393e-08,-0.002333397919647416
1.645000000000064e-08,-0.002335597466830417
1.645119959871406e-08,-0.002336713744274414
1.645242088696183e-08,-0.002339668402953102
1.645362983555922e-08,-0.002340108523403592
1.645500000000064e-08,-0.002339294974634707
1.645669428663997e-08,-0.002337982435353598
1.645824522450195e-08,-0.002336756429583756
1.646000000000064e-08,-0.002331967049988855
1.646148586666723e-08,-0.002331056674405843
1.646324293333393e-08,-0.002331247850600225
1.646500000000063e-08,-0.00233908628256457
1.646681336907953e-08,-0.002335987186149302
1.646842295420046e-08,-0.002333975013310996
1.647000000000063e-08,-0.002331018126596175
1.647116694426987e-08,-0.002336837949749118
1.647264918629823e-08,-0.002342857970200175
1.647388519181226e-08,-0.002346510470131874
1.647500000000063e-08,-0.002345462140434684
1.647623478910733e-08,-0.002350092815852493
1.647744004878506e-08,-0.002353935153336185
1.647872002439284e-08,-0.002359662271704651
1.648000000000063e-08,-0.00236243820431752
1.648125730286811e-08,-0.002353289070009786
1.648340067632344e-08,-0.002340355893808521
1.648420033816204e-08,-0.002339935540040183
1.648500000000063e-08,-0.002340146797038351
1.648620419619939e-08,-0.002346525149195442
1.648773153002557e-08,-0.002349409662065276
1.648894506498462e-08,-0.002350845727272876
1.649000000000063e-08,-0.002351617297736949
1.649124364195134e-08,-0.00235181542457322
1.649253268388718e-08,-0.002350434371930258
1.64936476145986e-08,-0.002348267660970364
1.649500000000063e-08,-0.002341234306147251
1.649626074964643e-08,-0.002338390605627337
1.649763296856078e-08,-0.002336293640277988
1.649881648428039e-08,-0.002336424659346154
1.65e-08,-0.002333505996295344
1.650106869585589e-08,-0.002335637317286062
1.650234640384057e-08,-0.002339546777616247
1.65036732019206e-08,-0.002344829919481281
1.650500000000063e-08,-0.002351656159680395
1.650641494677967e-08,-0.002351118885568833
1.650752874563059e-08,-0.002350545169574106
1.650874489647345e-08,-0.002349482270592206
1.650937244823704e-08,-0.002349906295880099
1.651000000000063e-08,-0.002350104450481279
1.65112551035278e-08,-0.002349711094475585
1.651234614743194e-08,-0.002348592808158392
1.651382420955265e-08,-0.002346418900442462
1.651500000000062e-08,-0.002343824694796752
1.651645043132713e-08,-0.002339337983080864
1.651840263691751e-08,-0.002332520439777135
1.651920131845907e-08,-0.002329829030233554
1.652000000000062e-08,-0.002325782181112564
1.652159736308373e-08,-0.002324946703340795
1.652315250788384e-08,-0.002325445365974659
1.652500000000062e-08,-0.002328560337795114
1.652649922897114e-08,-0.002334172549118937
1.652707380945201e-08,-0.002335653887187861
1.652746788713311e-08,-0.002335759806720953
1.652770959211995e-08,-0.002339610882205494
1.652788498023998e-08,-0.002343454082519326
1.652803640108028e-08,-0.002346598826333935
1.652814846606761e-08,-0.002348108890338152
1.652825146187987e-08,-0.002350046227013789
1.652845745350439e-08,-0.00235257930151246
1.652886441141604e-08,-0.002357795290815055
1.652933380152506e-08,-0.002361985329662067
1.652966690076284e-08,-0.002364996655600356
1.653000000000062e-08,-0.00236687509480347
1.653037019901503e-08,-0.002365655495849217
1.653079442596856e-08,-0.002363488216520498
1.653125437087793e-08,-0.002360710443253445
1.653217426069667e-08,-0.002353103938899111
1.653315117001077e-08,-0.002343479220274948
1.65340755850057e-08,-0.002333535641914308
1.653500000000062e-08,-0.002324061264944687
1.653623547798844e-08,-0.002320908066423762
1.653747397992727e-08,-0.002315555833417139
1.653886265223274e-08,-0.002305805793606406
1.654000000000062e-08,-0.002297535469197733
1.654151504043448e-08,-0.002289859643955909
1.654283279732964e-08,-0.002286795436237928
1.654391639866513e-08,-0.002284840095240752
1.654500000000062e-08,-0.002282567140451162
1.654647907894416e-08,-0.002268966960776423
1.654756467351766e-08,-0.002260533074700781
1.654886647845625e-08,-0.002251653789221057
1.655e-08,-0.002244266220224337
1.655071416631055e-08,-0.002242166372175542
1.655211179024649e-08,-0.002237356934621514
1.65533496087792e-08,-0.002234492833770041
1.655500000000062e-08,-0.002232641948477603
1.655689106936546e-08,-0.002226923926423344
1.655856736690814e-08,-0.002218418579956426
1.656000000000062e-08,-0.002210929280962751
1.65620936871774e-08,-0.00221111430722136
1.656354684358901e-08,-0.002215236183877952
1.656500000000062e-08,-0.002219096748516804
1.656613405491703e-08,-0.002219989078278492
1.656738248650135e-08,-0.002220212319344996
1.656853207415762e-08,-0.002221203840702382
1.657000000000061e-08,-0.002222333550859711
1.657128198280615e-08,-0.002224312885281318
1.657268474648354e-08,-0.002224577185909859
1.657384237324208e-08,-0.002223937799144513
1.657500000000061e-08,-0.00222335491268671
1.657637675950271e-08,-0.0022166237674585
1.657775055938046e-08,-0.002207273188779594
1.657887527969053e-08,-0.002198535850301642
1.658000000000061e-08,-0.00219074885759389
1.658165118039357e-08,-0.00218769282308142
1.658341872343243e-08,-0.002189752729460888
1.658420936171652e-08,-0.002191236997744169
1.658500000000061e-08,-0.002191940981890139
1.658623153073247e-08,-0.002193423388320247
1.65872563167264e-08,-0.002195828162029242
1.658861269361901e-08,-0.002200933482349283
1.659000000000061e-08,-0.002205097658441245
1.65912386347973e-08,-0.002207291622644825
1.659288207543556e-08,-0.00220663937881472
1.659394103771809e-08,-0.002206169121065002
1.659500000000061e-08,-0.002206155934059155
1.659685453330232e-08,-0.002204524557434587
1.659817519726934e-08,-0.002201525628064189
1.660000000000061e-08,-0.002198564478125701
1.660192435648314e-08,-0.002201144372954033
1.660346217824187e-08,-0.002205705776916062
1.660500000000061e-08,-0.002208334991421142
1.660611693381212e-08,-0.00220654146847394
1.66072554944732e-08,-0.002205715101838116
1.660845378137011e-08,-0.002206288019930268
1.660922689068536e-08,-0.002206872949526579
1.661000000000061e-08,-0.002206555762007926
1.661114186837416e-08,-0.00221159008311353
1.661266941721495e-08,-0.002215149338182843
1.661385670600272e-08,-0.002217857671270725
1.661500000000061e-08,-0.002221196611415761
1.661642751075166e-08,-0.002211280457058161
1.661763616904723e-08,-0.002201481243827956
1.661881808452392e-08,-0.002192314629549265
1.66200000000006e-08,-0.00218672833401248
1.662129718650355e-08,-0.002189214721854288
1.662259689119513e-08,-0.002193160709807774
1.662393860468218e-08,-0.002195424794561486
1.66250000000006e-08,-0.002196095577049767
1.662608241188525e-08,-0.00220123081326851
1.662721042954616e-08,-0.002208086602539664
1.662868826306185e-08,-0.002216863678362766
1.662934413153123e-08,-0.002219822021300396
1.66300000000006e-08,-0.002221782889574837
1.663131173693936e-08,-0.002215494452091419
1.663243861138797e-08,-0.002209104682910962
1.663392082857414e-08,-0.002201409929539185
1.66350000000006e-08,-0.0021954927778722
1.663629552210802e-08,-0.002192662371679394
1.663790132787593e-08,-0.002188822738766557
1.663895066393826e-08,-0.002188557904248573
1.66400000000006e-08,-0.002190935977550768
1.664144532854793e-08,-0.002195887545659974
1.664269536606401e-08,-0.002199133323854574
1.664384768303231e-08,-0.002201000869298254
1.66450000000006e-08,-0.002202685470592563
1.664611058483995e-08,-0.002206243971895136
1.664750601327854e-08,-0.002210533873816169
1.664880708904317e-08,-0.002212701309425005
1.66500000000006e-08,-0.002212030368838753
1.665183390468354e-08,-0.002200553434834883
1.665334296472313e-08,-0.0021922483029295
1.66550000000006e-08,-0.00218333758382707
1.665652871321634e-08,-0.002179500642992562
1.665848405472705e-08,-0.002175525550945669
1.66600000000006e-08,-0.002177200477124876
1.666187823887362e-08,-0.002184556569224071
1.666345185257877e-08,-0.002189815860961068
1.66650000000006e-08,-0.002193225717370011
1.666618949568445e-08,-0.002197942961670303
1.666755307533623e-08,-0.002203962663570545
1.666895878798749e-08,-0.002208390668645307
1.66700000000006e-08,-0.002209250437010308
1.667126365074774e-08,-0.002202907018244896
1.667252296357528e-08,-0.002198293238395209
1.667376148178793e-08,-0.002195778439282845
1.667500000000059e-08,-0.002193801970217093
1.667623167758547e-08,-0.002194586167678722
1.667815998628303e-08,-0.002194230579052372
1.667907999314181e-08,-0.002195815655644474
1.668000000000059e-08,-0.00219894074060738
1.66813307039529e-08,-0.002201765624726029
1.668273441237707e-08,-0.002203481724100667
1.668386720618883e-08,-0.002204238281207135
1.668443360309471e-08,-0.002204836028656812
1.668500000000059e-08,-0.00220606005572005
1.668613279381235e-08,-0.002209115889846645
1.668719416146949e-08,-0.002211444864469165
1.668831945060837e-08,-0.002211773013434845
1.668915972530448e-08,-0.002210232720838021
1.669000000000059e-08,-0.002207968140243372
1.669115532437382e-08,-0.002202096509864811
1.669274386145957e-08,-0.002195186729235351
1.669387193073008e-08,-0.002189544451259116
1.669500000000059e-08,-0.00218217457987793
1.669684260738851e-08,-0.00218022417241902
1.669828458003136e-08,-0.002183049133812348
1.670000000000059e-08,-0.002190423669826739
1.670135923841345e-08,-0.002189702513777636
1.670251373203399e-08,-0.002188733445968613
1.670376197314969e-08,-0.002189103180673892
1.670438098657514e-08,-0.002189847739001927
1.670500000000059e-08,-0.002191679694616155
1.670623802685149e-08,-0.002199942732986598
1.670725921526606e-08,-0.00220524426534015
1.670859717139103e-08,-0.002208668687894356
1.671000000000059e-08,-0.002210720247893728
1.671131916776273e-08,-0.002211840363763016
1.671269099178247e-08,-0.002212407962037408
1.671405699002479e-08,-0.002210063156311132
1.671500000000059e-08,-0.002207073001948476
1.671688601995219e-08,-0.002202311735793342
1.671840142914636e-08,-0.002203803809115955
1.672000000000059e-08,-0.002207274427019638
1.672135366411969e-08,-0.002210713440987226
1.672235185532765e-08,-0.00221164885451487
1.672347568934988e-08,-0.002214191662848647
1.672423784467524e-08,-0.00221624552623607
1.672500000000058e-08,-0.002219757873447208
1.672615482036997e-08,-0.002220250537176097
1.672723545892183e-08,-0.002220365099316647
1.67286177294612e-08,-0.002217609263475161
1.673000000000058e-08,-0.002215305963749352
1.673141551289118e-08,-0.002215281444859144
1.673275928200216e-08,-0.002213465476095139
1.67340673030334e-08,-0.002207576183307571
1.673500000000058e-08,-0.00220289149717364
1.673654814043224e-08,-0.002189281466383666
1.673826731854305e-08,-0.002183676071813244
1.673913365927182e-08,-0.002182373053394747
1.674000000000058e-08,-0.002181916257525786
1.674097467754181e-08,-0.00218266076911519
1.674204452577906e-08,-0.002184077985691513
1.674307248875618e-08,-0.002185172718644254
1.674403624437838e-08,-0.002188170664612091
1.674500000000058e-08,-0.00219020547243265
1.674617698397296e-08,-0.002195342796980427
1.674755043711836e-08,-0.002198194972452635
1.674877521855918e-08,-0.002200950568702917
1.675e-08,-0.002203114970566152
1.67519756938697e-08,-0.002199081243822369
1.675321636133976e-08,-0.002193096989832777
1.675500000000058e-08,-0.002184490685600958
1.675721884750591e-08,-0.00217916517528308
1.675860942375324e-08,-0.002180943681891302
1.676000000000058e-08,-0.0021835071749653
1.676124513521297e-08,-0.002190415471715325
1.676251357393207e-08,-0.002196317930368512
1.676381028040007e-08,-0.002202513262258184
1.676500000000058e-08,-0.002206658361762827
1.676655001401663e-08,-0.002203950941231874
1.676814509895102e-08,-0.002199745298187102
1.677000000000058e-08,-0.00219516722923155
1.677194159410224e-08,-0.002192866651999624
1.677347079705141e-08,-0.002189308266492327
1.677500000000058e-08,-0.0021846685348632
1.677713181458114e-08,-0.002182907300103572
1.677856590729086e-08,-0.002186064690756017
1.678000000000057e-08,-0.002191492535331129
1.678127051526682e-08,-0.002204144240703072
1.678264733735681e-08,-0.002216291607781995
1.678386256463708e-08,-0.002225199653904321
1.678500000000057e-08,-0.002233782911098324
1.67863454404473e-08,-0.002224538937156222
1.678761162519539e-08,-0.002215563053511868
1.678880581259798e-08,-0.002205777279048342
1.679000000000057e-08,-0.002198106944184952
1.679167756167604e-08,-0.002195563677370371
1.679311259907509e-08,-0.002192498099031674
1.679405629953783e-08,-0.00218853162531348
1.679500000000057e-08,-0.00218573949579067
1.679655198824308e-08,-0.002187196791527985
1.679826882465268e-08,-0.00219554231651493
1.679913441232634e-08,-0.002199590617841179
1.68e-08,-0.002203964048581235
1.680069179895806e-08,-0.002203680873598527
1.680157144084241e-08,-0.002203971291022549
1.680290670227905e-08,-0.002204037386609344
1.680395335113981e-08,-0.002204296347480124
1.680500000000057e-08,-0.002203699932438723
1.680625863412261e-08,-0.002203726303480095
1.680797996417816e-08,-0.002202256307311932
1.680898998208936e-08,-0.002201394434358652
1.681000000000057e-08,-0.002200857229407121
1.681137262790212e-08,-0.002195013774658696
1.681271069846993e-08,-0.002187372159192275
1.681385534923525e-08,-0.002180701196171276
1.681500000000057e-08,-0.00217573031002058
1.68169389136179e-08,-0.002182806921504367
1.681860531685628e-08,-0.002191581986622152
1.682000000000057e-08,-0.002197733403009408
1.682167188411586e-08,-0.002199666961221852
1.68228438650116e-08,-0.002201934660145979
1.682392193250608e-08,-0.002204563182311766
1.682500000000057e-08,-0.002206780266302294
1.682613642054095e-08,-0.002209920735230429
1.682741409467363e-08,-0.002210545321380177
1.682869415039851e-08,-0.002209919449616908
1.683000000000056e-08,-0.002209811624626448
1.683167879033916e-08,-0.002204413374795322
1.683294332578195e-08,-0.002199037575064121
1.683397166289126e-08,-0.00219436446770217
1.683500000000056e-08,-0.002192088565985102
1.683677883971845e-08,-0.002189117407364601
1.683816155839794e-08,-0.002189989789238765
1.683908077919925e-08,-0.00219001586455875
1.684000000000056e-08,-0.002189861767538217
1.684102995637207e-08,-0.002191740874180047
1.684213732291476e-08,-0.002194864658027466
1.684368757235737e-08,-0.002198834981189571
1.684434378617897e-08,-0.00219969993712798
1.684500000000056e-08,-0.002199287370755177
1.684631242764376e-08,-0.002202287731951099
1.684742916174859e-08,-0.002203819757539513
1.6848762045267e-08,-0.002206611999901015
1.685000000000056e-08,-0.002208874162730835
1.685124431579911e-08,-0.002201928601728066
1.685266226586352e-08,-0.002193513693587727
1.685383113293204e-08,-0.002189455721534516
1.685500000000056e-08,-0.002189425571155649
1.685670042345575e-08,-0.00219802744382665
1.685798284778649e-08,-0.002202778160536577
1.685902095672137e-08,-0.002205300825411046
1.686000000000056e-08,-0.002207170343166274
1.686105031789646e-08,-0.002210949746423187
1.686246549361469e-08,-0.002217312834741072
1.686365568583421e-08,-0.0022220489113598
1.686432784291739e-08,-0.002223347534543419
1.686500000000056e-08,-0.002224178976483075
1.686625321028642e-08,-0.002221153296342457
1.686745369080488e-08,-0.002218500162958091
1.686872684540272e-08,-0.002215391371097994
1.687000000000056e-08,-0.002210803541651047
1.687134978555781e-08,-0.002211250717783979
1.687343868953377e-08,-0.002213417620076698
1.687500000000056e-08,-0.002220502112034003
1.687679906430649e-08,-0.002219396399656061
1.68782226511813e-08,-0.002217855966438304
1.687911132559093e-08,-0.002216199466973815
1.688000000000056e-08,-0.002215432032403562
1.688109596627687e-08,-0.002216032247824378
1.688253345253757e-08,-0.002216320901932766
1.688361626453397e-08,-0.002214216217064611
1.688430813226726e-08,-0.002211500860038061
1.688500000000055e-08,-0.002208011317627208
1.688608230952047e-08,-0.002205433634418693
1.688736058381359e-08,-0.002203707776257147
1.688868029190707e-08,-0.002202053660447205
1.688934014595381e-08,-0.002200319346180746
1.689000000000055e-08,-0.002197649394059301
1.689131970809404e-08,-0.002188226612860999
1.689248254135755e-08,-0.002183100306512866
1.689374127067905e-08,-0.002182531148988268
1.689500000000055e-08,-0.002186017583859919
1.689618937088801e-08,-0.002195626139274915
1.689723319983607e-08,-0.002202318483372241
1.689840414493295e-08,-0.002208849931980049
1.689920207246675e-08,-0.002213762121696743
1.690000000000055e-08,-0.002218839971992419
1.690134565438606e-08,-0.002225118960120554
1.69024998585871e-08,-0.00222750030274823
1.690374992929383e-08,-0.002227605542434177
1.690500000000055e-08,-0.002226277735399515
1.690649585280745e-08,-0.002221523620662918
1.690843926139274e-08,-0.002214018819022574
1.690921963069665e-08,-0.00221031478094401
1.691000000000055e-08,-0.002205598737351116
1.691156073860836e-08,-0.002198344477358309
1.691323550743445e-08,-0.00219557133795759
1.69141177537175e-08,-0.002196494098472568
1.691500000000055e-08,-0.002197744093316386
1.691643349835412e-08,-0.002201472037552638
1.691768650898367e-08,-0.00220478550491771
1.691884423419928e-08,-0.002209146001440921
1.692000000000055e-08,-0.002214696717182651
1.692145216083243e-08,-0.002221621690953036
1.692278542463246e-08,-0.002226029998579618
1.69238927123165e-08,-0.002228100198612893
1.692500000000055e-08,-0.002229232050713884
1.692661262623191e-08,-0.002228050512710605
1.692830631311623e-08,-0.00222380442824432
1.692915315655839e-08,-0.002220508315689752
1.693000000000055e-08,-0.002216540562561404
1.693169368688486e-08,-0.00221077347206659
1.69333468434427e-08,-0.002209657470493192
1.693500000000055e-08,-0.002211253766710163
1.693660844079712e-08,-0.002202062768805827
1.693781922123371e-08,-0.002196020093556844
1.693904435012725e-08,-0.002191817593686669
1.694000000000054e-08,-0.002189707244126024
1.694160424688988e-08,-0.002206981370587731
1.694280665361454e-08,-0.002216693409987048
1.694390332680754e-08,-0.002223280700960336
1.694500000000054e-08,-0.002228509077062337
1.694638254358785e-08,-0.00222160571279813
1.694838404403131e-08,-0.002209779779944228
1.694919202201592e-08,-0.002204340678116911
1.695000000000054e-08,-0.002197994830487548
1.695161595596978e-08,-0.002193031223516553
1.695326570221529e-08,-0.002192096049763022
1.695500000000054e-08,-0.002194189371238336
1.695659386579499e-08,-0.002199218077563431
1.695775188546432e-08,-0.002202436744571121
1.69589265589845e-08,-0.002206576766655735
1.696000000000054e-08,-0.002212013860276949
1.696146218450189e-08,-0.002211086925126149
