Trace
Swept SA
A.12.13,N9010A
11560000,-70.4613361531507
11564000,-71.17118920957
11568000,-73.8636247188859
11572000,-70.8544238719943
11576000,-69.9032477146609
11580000,-70.4001033019808
11584000,-69.495585612761
11588000,-70.4166987922573
11592000,-68.6575001556669
11596000,-69.4097859824444
11600000,-72.7489195393643
11604000,-72.3466792610108
11608000,-70.2605173390124
11612000,-68.9443420733851
11616000,-68.4614107251875
11620000,-69.1192276246835
11624000,-71.2685287089828
11628000,-71.667225025999
11632000,-69.6983284936108
11636000,-69.5378305361731
11640000,-70.9951217270511
11644000,-71.0979064968609
11648000,-73.0171542452551
11652000,-73.5680018916397
11656000,-72.6752277224935
11660000,-73.8822990900735
11664000,-72.1885747185575
11668000,-71.6802598340513
11672000,-71.6210749433164
11676000,-70.559615352754
11680000,-75.1930767442329
11684000,-74.766154165614
11688000,-70.7339190350528
11692000,-71.6122810358622
11696000,-68.9311802092614
11700000,-68.4812470386587
11704000,-67.5577275010666
11708000,-70.1640372537
11712000,-70.4116162649633
11716000,-71.0098227194861
11720000,-69.1509083678957
11724000,-67.2233409754699
11728000,-65.5744002184322
11732000,-67.1548651572485
11736000,-70.1360645133046
11740000,-73.7024071808966
11744000,-70.5463009269312
11748000,-71.1908705315855
11752000,-67.885234886494
11756000,-70.7668751892699
11760000,-72.7222123089316
11764000,-71.7022325323089
11768000,-73.3316444777471
11772000,-71.4667588290062
11776000,-73.3831103144087
11780000,-72.3250853322171
11784000,-72.4999009988065
11788000,-71.0350412427771
11792000,-70.7750823072872
11796000,-70.2355590904844
11800000,-70.8956623867133
11804000,-72.6245227898588
11808000,-71.9897946205298
11812000,-70.9300897084289
11816000,-66.7385331439322
11820000,-66.3634364973792
11824000,-66.7876116094709
11828000,-68.7158666155101
11832000,-70.6243173662144
11836000,-70.8729242561571
11840000,-70.6977787725875
11844000,-70.576836360877
11848000,-73.6814259039891
11852000,-67.5667856960026
11856000,-69.1212797688848
11860000,-66.7863997458759
11864000,-72.3971523583994
11868000,-73.6452415701582
11872000,-72.5338442684163
11876000,-70.5392286799225
11880000,-67.9466205490272
11884000,-67.579751297607
11888000,-69.7456863422782
11892000,-70.2245643462331
11896000,-72.1298704006983
11900000,-70.8897508638888
11904000,-71.1427955431187
11908000,-68.0481249378061
11912000,-69.1919360369493
11916000,-67.3922297681685
11920000,-69.5624383117
11924000,-71.0385702125098
11928000,-72.7091984122754
11932000,-70.3623198320837
11936000,-69.9795328852923
11940000,-68.3326804231416
11944000,-70.8516855698322
11948000,-71.2251064570165
11952000,-72.4969258210736
11956000,-72.0289408721126
11960000,-73.0518993547318
11964000,-71.9535934072966
11968000,-71.4375084129475
11972000,-69.7890686793614
11976000,-68.3154821853349
11980000,-68.6005968795397
11984000,-68.8132243466888
11988000,-71.7757532341526
11992000,-71.5909800634047
11996000,-71.8854641919796
12000000,-76.9488184882181
